HST_ID,X,X_err,Y,Y_err,F606W_Vegamag,F606W_mag_err,F814W_Vegamag,F814W_mag_err,N_detect,HST_Field,F098M_Vegamag,F098M_mag_err,F139M_Vegamag,F139M_mag_err,F153M_Vegamag,F153M_mag_err,F167N_Vegamag,F167N_mag_err,F130N_Vegamag,F130N_mag_err,GaiaDR3_ID,Gmag,BPmag,RPmag,RA,DEC,distance
GB13906130,3879.230,0.193,5617.558,0.053,,,22.024,0.058,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7637441,-29.0577394,39.65322593002547
GB12931991,5552.852,0.170,4722.817,0.075,25.308,,21.902,,2,HD43_ACSWFC,19.964,0.022,18.143,0.016,17.876,0.029,17.665,0.043,,,,,,,267.7424755,-29.0676883,39.655400662004396
GB14524554,4715.941,0.053,5899.058,0.074,,,22.101,0.006,2,HD43_ACSWFC,20.183,0.026,18.368,0.019,18.024,0.033,17.808,0.048,,,,,,,267.7531062,-29.0546133,39.666223535092804
GB17282933,3893.674,0.056,4202.326,0.188,,,22.449,0.011,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7635751,-29.0734701,39.67501658914363
GB19766726,3894.592,0.048,5633.839,0.129,,,22.801,0.016,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7635486,-29.0575585,39.688808821504885
GB12656456,4488.499,0.151,5904.770,0.076,25.023,0.073,21.867,0.073,4,HD43_ACSWFC,19.894,0.021,18.029,0.016,17.649,0.025,17.353,0.034,,,,,,,267.7559971,-29.0545492,39.692182136552674
GB01408739,4534.234,0.017,5908.042,0.026,22.692,0.011,19.302,0.015,4,HD43_ACSWFC,17.301,0.005,15.251,0.003,14.839,0.005,14.533,0.006,,,,20.803,,,267.7554157,-29.0545130,39.69552447689848
GB12412811,4584.988,0.059,5909.460,0.064,25.064,0.072,21.836,0.013,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7547706,-29.0544974,39.70985069289634
GB08383965,5439.675,0.096,5414.644,0.076,24.257,0.054,21.286,,3,HD43_ACSWFC,19.757,0.020,18.285,0.020,17.964,0.033,17.720,0.047,,,,,,,267.7439106,-29.0599990,39.717778575939775
GB16041235,3958.499,0.061,4143.849,0.034,,,22.290,0.065,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7627516,-29.0741203,39.71907161980852
GB13398119,4648.226,0.085,3926.632,0.083,25.362,0.078,21.961,0.022,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7539854,-29.0765369,39.722540070939246
GB00954452,3937.578,0.024,5674.148,0.018,22.291,0.009,18.706,0.010,4,HD43_ACSWFC,16.617,0.003,14.500,0.002,14.024,0.003,13.699,0.004,,,4057339404206920064,20.219,,,267.7630018,-29.0571107,39.735202678237826
GB15616852,3593.843,0.014,4803.720,0.051,26.037,,22.237,0.029,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7673814,-29.0667845,39.74227140272405
GB15072372,5273.374,0.051,4204.515,0.203,,,22.169,0.034,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7460354,-29.0734499,39.7455328847096
GB11711463,3798.306,0.037,5530.098,0.029,25.145,0.099,21.747,0.002,4,HD43_ACSWFC,19.753,0.019,17.820,0.013,17.444,0.021,17.129,0.029,,,,,,,267.7647735,-29.0587113,39.756252476864795
GB04026081,5490.924,0.051,5316.091,0.050,23.619,0.027,20.466,0.010,4,HD43_ACSWFC,18.612,0.010,16.957,0.008,16.672,0.013,16.463,0.019,,,,,,,267.7432609,-29.0610950,39.758126569482506
GB09557521,4668.703,0.071,5906.745,0.032,24.463,0.009,21.457,0.048,4,HD43_ACSWFC,19.555,0.017,17.776,0.013,17.470,0.022,17.281,0.032,,,,,,,267.7537066,-29.0545278,39.758332212565755
GB18144568,3586.906,0.187,4938.150,0.108,,,22.564,0.067,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7674670,-29.0652900,39.76277082793572
GB04859986,3607.130,0.024,5119.397,0.017,24.282,0.101,20.663,0.012,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7672080,-29.0632755,39.77417907321522
GB03066627,3601.543,0.026,4744.472,0.013,22.039,0.015,20.188,0.007,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7672830,-29.0674428,39.77616876134031
GB19213094,3806.946,0.052,4293.265,0.020,26.020,,22.715,0.047,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7646778,-29.0724592,39.776417118136195
GB19179008,4136.865,0.095,5806.856,0.091,25.675,,22.710,0.095,3,HD43_ACSWFC,20.763,0.037,18.922,0.027,18.509,0.045,18.323,0.071,,,,,,,267.7604685,-29.0556366,39.7793120174198
GB17547703,4011.613,0.028,5732.645,0.049,,,22.484,0.082,2,HD43_ACSWFC,20.532,0.032,18.468,0.020,18.186,0.035,17.849,0.049,,,,,,,267.7620602,-29.0564607,39.78231703756034
GB19187231,4345.517,0.061,3951.000,0.172,,,22.711,0.062,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7578334,-29.0762652,39.79062374591993
GB14957337,4724.824,0.034,3933.063,0.037,,,22.154,0.029,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7530115,-29.0764658,39.79193836458016
GB08063505,4302.124,0.082,5871.883,0.028,24.519,0.022,21.238,0.001,4,HD43_ACSWFC,19.265,0.014,17.338,0.010,16.932,0.015,16.718,0.022,,,,,,,267.7583663,-29.0549142,39.793438972466554
GB07842477,4442.562,0.057,5902.306,0.029,24.504,,21.203,,2,HD43_ACSWFC,19.133,0.013,17.187,0.009,16.789,0.014,16.511,0.019,,,,,,,267.7565840,-29.0545777,39.80336080116105
GB13794743,3743.328,0.048,5454.898,0.074,25.406,,22.010,0.018,3,HD43_ACSWFC,20.032,0.022,18.162,0.016,17.826,0.028,17.514,0.038,,,,,,,267.7654743,-29.0595472,39.80873096644393
GB18028718,3766.501,0.079,5489.861,0.050,,,22.548,0.023,2,HD43_ACSWFC,20.670,0.036,18.770,0.025,18.403,0.042,18.233,0.066,,,,,,,267.7651783,-29.0591584,39.817832633477266
GB05405353,4189.118,0.031,4002.296,0.030,23.390,0.031,20.777,0.021,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7598213,-29.0756944,39.822938358955575
GB12811884,4080.125,0.082,5777.700,0.067,25.201,,21.887,0.046,3,HD43_ACSWFC,20.027,0.026,18.298,0.023,17.966,0.038,17.787,0.060,,,,,,,267.7611900,-29.0559605,39.82946283002424
GB17852361,4257.725,0.088,5859.047,0.056,25.814,,22.524,0.033,3,HD43_ACSWFC,20.515,0.032,18.634,0.023,18.168,0.036,17.915,0.051,,,,,,,267.7589319,-29.0550569,39.84051263885138
GB14108012,3601.242,0.088,5098.108,0.018,25.267,0.071,22.049,0.034,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7672830,-29.0635121,39.841306455286116
GB10641241,3610.944,0.087,5145.338,0.095,25.101,0.019,21.606,0.041,4,HD43_ACSWFC,19.614,0.017,17.531,0.011,17.104,0.017,16.870,0.024,,,,,,,267.7671592,-29.0629872,39.849244067961955
GB16018711,4980.266,0.349,4004.514,0.087,25.497,,22.287,0.045,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7497624,-29.0756720,39.85263482467698
GB17304908,3800.475,0.284,5537.040,0.049,,,22.452,0.006,2,HD43_ACSWFC,20.497,0.032,18.659,0.023,18.325,0.041,18.159,0.064,,,,,,,267.7647459,-29.0586341,39.86040496304615
GB13642420,4064.862,0.168,5769.838,0.074,25.369,,21.991,,2,HD43_ACSWFC,20.100,0.025,18.258,0.019,17.972,0.033,17.667,0.045,,,,,,,267.7613860,-29.0560488,39.8703486254002
GB13866946,3694.432,0.156,5373.433,0.083,25.229,0.071,22.019,0.012,4,HD43_ACSWFC,20.132,0.025,18.514,0.030,18.207,0.045,18.063,0.083,,,,,,,267.7660955,-29.0604522,39.87199165421324
GB16531378,4785.325,0.044,5892.207,0.079,25.937,,22.352,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7522248,-29.0546892,39.87295986996191
GB19785001,3792.188,0.102,4307.172,0.068,,,22.804,0.104,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7648642,-29.0723043,39.891422512867955
GB06301641,5423.533,0.058,5450.348,0.021,24.309,0.049,20.946,0.012,4,HD43_ACSWFC,19.024,0.012,17.183,0.009,16.812,0.014,16.600,0.020,,,,,,,267.7441164,-29.0596026,39.90303224030636
GB21547402,3834.468,0.035,4255.158,0.061,,,23.193,0.059,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7643272,-29.0728826,39.917735484660554
GB22051889,4541.662,0.053,3919.869,0.124,,,23.533,0.320,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7553401,-29.0766119,39.93468596701268
GB14085684,3648.084,0.038,4560.951,0.042,,,22.046,0.007,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7666934,-29.0694829,39.94255897445769
GB01769820,5517.928,0.035,5260.894,0.011,23.210,,19.595,,2,HD43_ACSWFC,17.551,0.005,15.467,0.004,15.023,0.005,14.719,0.007,,,,,,,267.7429151,-29.0617075,39.94521170467843
GB13491310,5001.511,0.152,4011.426,0.177,25.723,,21.972,0.101,3,HD43_ACSWFC,19.953,0.023,17.941,0.015,17.537,0.024,17.301,0.033,,,,,,,267.7494944,-29.0755957,39.948295756793215
GB18713456,5256.088,0.319,4181.286,0.116,25.748,,22.643,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7462526,-29.0737068,39.94924376359281
GB15502114,3593.132,0.060,5066.565,0.020,,,22.222,0.015,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7673865,-29.0638627,39.952758080199764
GB13749904,4364.686,0.080,5892.068,0.069,25.112,0.030,22.004,0.022,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7575709,-29.0546900,39.95571385630587
GB16771646,3774.879,0.144,4327.238,0.084,25.815,,22.383,0.061,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7650851,-29.0720814,39.96472351453861
GB00898289,4888.455,0.030,5867.182,0.021,20.197,0.013,18.607,0.004,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7509139,-29.0549682,39.965229764511946
GB14389787,4413.447,0.253,5901.899,0.113,25.263,,22.084,,2,HD43_ACSWFC,20.183,0.026,18.364,0.019,18.051,0.034,17.936,0.054,,,,,,,267.7569540,-29.0545821,39.96552270735778
GB15697685,4654.784,0.150,5913.460,0.061,25.317,,22.247,,2,HD43_ACSWFC,20.373,0.029,18.603,0.022,18.213,0.037,18.040,0.058,,,,,,,267.7538839,-29.0544526,39.98242310163636
GB11152235,5405.759,0.390,5481.453,0.163,,,21.674,0.131,2,HD43_ACSWFC,19.382,0.015,16.799,0.007,16.275,0.010,15.869,0.013,,,,,,,267.7443419,-29.0592568,39.99447449538411
GB14018281,3618.397,0.018,5189.147,0.104,25.344,,22.038,0.077,3,HD43_ACSWFC,20.105,0.024,18.198,0.017,17.874,0.030,17.744,0.047,,,,,,,267.7670629,-29.0625000,39.996429988502754
GB16573835,5387.928,0.175,4326.417,0.281,,,22.357,0.118,2,HD43_ACSWFC,20.453,0.030,18.482,0.020,18.155,0.035,17.855,0.049,,,,,,,267.7445781,-29.0720952,40.00286872843459
GB08583037,3587.019,0.063,4803.946,0.171,25.364,0.120,21.316,,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7674661,-29.0667811,40.0056868580529
GB00676504,3734.636,0.004,4384.101,0.015,19.649,0.004,18.146,0.002,4,HD43_ACSWFC,,,,,,,,,,,4057339301118689536,,,,267.7655950,-29.0714489,40.012640152231874
GB17188934,5016.898,0.168,4016.867,0.237,,,22.437,0.085,2,HD43_ACSWFC,20.543,0.032,18.446,0.020,18.143,0.035,17.924,0.052,,,,,,,267.7492976,-29.0755351,40.016095960593056
GB01042493,5516.635,0.015,4562.893,0.019,22.649,0.000,18.849,0.019,4,HD43_ACSWFC,16.677,0.003,14.425,0.002,13.912,0.003,13.573,0.004,,,,20.460,,,267.7429402,-29.0694670,40.01947103571174
GB19231779,3938.559,0.085,4150.469,0.031,,,22.718,0.010,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7630050,-29.0740466,40.02033592581704
GB14880528,3582.060,0.088,4979.276,0.095,,,22.145,0.013,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7675282,-29.0648329,40.0244698291322
GB08925492,5460.428,0.035,5393.745,0.064,23.881,0.051,21.367,0.056,4,HD43_ACSWFC,19.935,0.026,18.702,0.028,18.381,0.049,18.112,0.073,,,,,,,267.7436479,-29.0602318,40.029337900422995
GB12501510,4798.154,0.500,3940.229,0.227,,,21.848,0.093,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7520792,-29.0763863,40.03969500633392
GB12104253,4571.122,0.016,3916.487,0.067,24.902,,21.797,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7549687,-29.0766507,40.04478519217779
GB19340799,3920.933,0.142,5670.146,0.052,,,22.734,0.018,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7632134,-29.0571551,40.04870422060785
GB13412953,3756.843,0.040,5486.148,0.066,25.298,0.063,21.962,0.019,4,HD43_ACSWFC,20.007,0.023,18.277,0.018,17.911,0.029,17.683,0.043,,,,,,,267.7653010,-29.0591996,40.04954536592031
GB15741655,4676.896,0.220,3920.717,0.196,,,22.252,0.117,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7536209,-29.0766029,40.05253146140594
GB04327063,3586.762,0.040,5039.825,0.022,23.917,0.035,20.541,0.004,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7674677,-29.0641598,40.05983691635877
GB17698758,4850.494,0.119,5881.071,0.192,25.733,,22.504,,2,HD43_ACSWFC,20.624,0.034,18.732,0.024,18.458,0.044,18.124,0.061,,,,,,,267.7513966,-29.0548132,40.05987949457344
GB19024778,5522.087,0.164,4575.036,0.350,25.778,,22.687,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7428678,-29.0693308,40.0624041138496
GB18903569,4504.755,0.351,5915.595,0.022,,,22.670,0.082,2,HD43_ACSWFC,20.964,0.044,19.178,0.034,18.909,0.064,18.382,0.076,,,,,,,267.7557903,-29.0544289,40.06927972778838
GB15715822,5170.442,0.084,4107.109,0.238,,,22.249,0.082,2,HD43_ACSWFC,20.162,0.025,18.153,0.017,17.723,0.026,17.466,0.037,,,,,,,267.7473448,-29.0745324,40.075383188489575
GB01892468,5477.109,0.018,4468.486,0.046,23.495,0.003,19.673,0.033,4,HD43_ACSWFC,17.465,0.005,15.206,0.003,14.717,0.005,14.389,0.006,,,,,,,267.7434434,-29.0705162,40.086659233994936
GB14859710,5524.130,0.115,5254.245,0.226,25.536,,22.142,,2,HD43_ACSWFC,20.225,0.027,18.250,0.019,17.832,0.030,17.585,0.043,,,,,,,267.7428363,-29.0617814,40.08780254797644
GB05141180,4624.117,0.056,5918.172,0.037,24.144,0.022,20.723,0.025,4,HD43_ACSWFC,18.734,0.010,16.744,0.007,16.339,0.011,16.021,0.014,,,,,,,267.7542732,-29.0544007,40.09624128360009
GB02593056,3680.455,0.016,4476.482,0.015,22.095,0.002,20.015,0.022,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7662828,-29.0704219,40.10393871846697
GB21611333,3587.885,0.307,5057.884,0.137,,,23.218,0.095,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7674533,-29.0639591,40.11023907611162
GB15406316,4103.464,0.058,4035.192,0.251,,,22.210,0.002,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7609098,-29.0753286,40.13031971317593
GB11697158,5570.317,0.171,4752.290,0.082,25.154,,21.745,,2,HD43_ACSWFC,19.709,0.019,17.706,0.012,17.353,0.020,17.072,0.028,,,,,,,267.7422533,-29.0673607,40.1305954798427
GB00493632,5242.812,0.014,4163.171,0.032,21.321,0.005,17.684,0.000,4,HD43_ACSWFC,15.637,0.002,13.483,0.001,13.004,0.002,12.647,0.002,,,4057339266759214720,19.234,,,267.7464245,-29.0739093,40.13088192027415
GB12924588,4310.408,0.100,3951.445,0.072,25.257,,21.901,0.041,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7582809,-29.0762604,40.131328559198934
GB02016844,4820.055,0.031,5891.004,0.019,22.207,0.013,19.745,0.003,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7517831,-29.0547032,40.133191054271485
GB06541426,5418.430,0.105,4364.502,0.057,24.549,0.014,20.989,0.006,4,HD43_ACSWFC,18.983,0.012,16.969,0.008,16.544,0.012,16.267,0.016,,,,,,,267.7441902,-29.0716719,40.13425609121241
GB17260936,3701.368,0.034,5400.582,0.190,26.091,,22.446,0.075,3,HD43_ACSWFC,20.569,0.033,18.671,0.023,18.305,0.039,18.018,0.055,,,,,,,267.7660082,-29.0601507,40.14009599620018
GB02760545,3606.928,0.020,4675.278,0.007,22.449,0.013,20.080,0.002,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7672153,-29.0682119,40.14137061254182
GB18229921,4395.753,0.048,3930.385,0.148,,,22.575,0.066,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7571950,-29.0764945,40.173430321413115
GB05923914,5560.285,0.012,5137.689,0.077,24.101,,20.877,,2,HD43_ACSWFC,18.948,0.013,17.265,0.011,16.952,0.017,16.762,0.026,,,,,,,267.7423777,-29.0630770,40.17453720222471
GB07231933,5537.424,0.042,5222.077,0.019,23.779,,21.106,,2,HD43_ACSWFC,19.469,0.016,17.813,0.013,17.544,0.023,17.280,0.032,,,,,,,267.7426676,-29.0621390,40.1786099744535
GB01995784,5255.358,0.037,5660.721,0.016,23.932,,19.733,0.020,3,HD43_ACSWFC,17.296,0.005,14.820,0.003,14.349,0.004,13.965,0.004,,,,,,,267.7462511,-29.0572637,40.180080192836755
GB08195045,3744.742,0.049,4360.084,0.139,24.227,0.038,21.258,0.014,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7654668,-29.0717159,40.19644333684665
GB11334619,4571.556,0.088,5921.623,0.058,24.995,0.000,21.698,0.072,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7549413,-29.0543622,40.19751581043003
GB10033144,5584.818,0.088,4955.493,0.094,25.079,,21.524,,2,HD43_ACSWFC,19.460,0.016,17.437,0.011,17.007,0.016,16.739,0.022,,,,,,,267.7420673,-29.0651021,40.19932202507782
GB21833490,3578.729,0.173,4995.232,0.202,,,23.326,0.005,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7675703,-29.0646555,40.20155715851587
GB18464421,3767.196,0.247,5507.520,0.136,26.016,,22.608,0.007,3,HD43_ACSWFC,20.630,0.034,18.885,0.027,18.499,0.046,18.356,0.075,,,,,,,267.7651704,-29.0589624,40.20821186988273
GB02038311,5314.589,0.089,5603.598,0.032,23.837,0.004,19.757,0.005,4,HD43_ACSWFC,17.476,0.005,15.157,0.003,14.666,0.004,14.336,0.005,,,,,,,267.7454998,-29.0578990,40.21023740812774
GB16906710,3954.744,0.011,5703.712,0.065,,,22.400,0.020,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7627833,-29.0567821,40.2132389958615
GB14145484,4189.513,0.061,3991.309,0.122,25.330,,22.054,0.023,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7598153,-29.0758163,40.219266822354314
GB16800292,5180.447,0.344,5723.672,0.211,,,22.387,0.066,2,HD43_ACSWFC,20.195,0.025,17.928,0.014,17.525,0.022,17.267,0.032,,,,,,,267.7472037,-29.0565640,40.22119685339921
GB11382769,5252.376,0.091,4168.503,0.040,25.091,,21.704,0.054,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7463017,-29.0738499,40.22716895675345
GB20886330,4136.996,0.141,5819.470,0.066,,,23.009,0.061,2,HD43_ACSWFC,20.942,0.043,19.031,0.030,18.786,0.056,18.400,0.076,,,,,,,267.7604656,-29.0554961,40.22869200384162
GB17594436,3590.754,0.062,4737.211,0.047,25.859,,22.490,0.015,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7674191,-29.0675232,40.248643296673286
GB13408926,3604.562,0.052,5161.250,0.092,24.956,,21.962,0.054,3,HD43_ACSWFC,20.400,0.030,18.594,0.023,18.209,0.038,18.115,0.066,,,,,,,267.7672413,-29.0628106,40.25052822403242
GB18758539,3857.523,0.126,4217.937,0.073,25.167,0.018,22.649,0.015,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7640345,-29.0732963,40.253328349564
GB16651183,5444.780,0.185,4400.618,0.065,,,22.367,0.073,2,HD43_ACSWFC,20.202,0.025,18.173,0.016,17.791,0.027,17.582,0.040,,,,,,,267.7438548,-29.0712706,40.25841501806275
GB18888575,3646.321,0.035,4543.423,0.141,,,22.668,0.084,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7667160,-29.0696777,40.2638811741714
GB10704829,4724.176,0.120,3920.712,0.051,25.060,,21.614,0.107,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7530188,-29.0766027,40.276437318422424
GB13929836,4683.100,0.170,5918.563,0.107,25.052,,22.027,0.025,3,HD43_ACSWFC,20.090,0.024,18.245,0.018,17.952,0.031,17.639,0.042,,,,,,,267.7535246,-29.0543967,40.28295138252905
GB12263064,5497.516,0.154,4499.283,0.024,,,21.817,0.030,2,HD43_ACSWFC,19.624,0.017,17.442,0.011,17.011,0.016,16.711,0.022,,,,,,,267.7431836,-29.0701740,40.29242229655103
GB17829222,3760.052,0.233,5501.407,0.056,,,22.521,0.006,2,HD43_ACSWFC,20.524,0.032,18.642,0.023,18.267,0.038,18.034,0.057,,,,,,,267.7652601,-29.0590300,40.29513018478177
GB11249766,4473.711,0.084,3915.730,0.045,25.255,0.006,21.687,0.056,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7562041,-29.0766576,40.29883224052998
GB03013532,4139.351,0.052,4011.893,0.038,24.060,0.036,20.170,0.019,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7604539,-29.0755876,40.302746791556494
GB12221072,4687.964,0.234,3915.411,0.017,24.719,0.023,21.812,0.083,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7534804,-29.0766618,40.30790076944661
GB09561100,4650.072,0.080,5921.998,0.002,,,21.458,0.043,2,HD43_ACSWFC,19.527,0.017,17.744,0.013,17.386,0.021,17.238,0.032,,,,,,,267.7539433,-29.0543581,40.308261050870584
GB20119077,4239.728,0.073,3969.353,0.154,,,22.860,0.044,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7591782,-29.0760609,40.30837435259611
GB11361948,4131.646,0.072,4015.512,0.061,25.137,0.013,21.701,0.004,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7605518,-29.0755473,40.30898904258201
GB14624133,3860.782,0.414,5622.263,0.142,,,22.113,0.006,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7639785,-29.0576871,40.309809994733904
GB19196457,3775.907,0.152,5524.172,0.032,,,22.713,0.025,2,HD43_ACSWFC,20.792,0.038,18.911,0.027,18.631,0.050,18.487,0.082,,,,,,,267.7650583,-29.0587770,40.32212822242083
GB20635606,3724.720,0.082,4384.284,0.378,,,22.956,0.069,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7657210,-29.0714469,40.344911244968316
GB19368970,5348.905,0.279,5570.332,0.046,,,22.739,0.028,2,HD43_ACSWFC,20.616,0.034,18.504,0.020,18.126,0.034,17.877,0.050,,,,,,,267.7450638,-29.0582688,40.34825916046391
GB10772087,4798.501,0.095,5901.716,0.047,25.063,,21.623,0.033,3,HD43_ACSWFC,19.590,0.017,17.605,0.012,17.195,0.018,17.000,0.026,,,,,,,267.7520580,-29.0545843,40.35292288310034
GB01371349,3873.656,0.019,5636.901,0.018,21.127,0.016,19.265,0.012,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7638147,-29.0575245,40.359255526616636
GB13062362,3839.199,0.046,4233.152,0.108,25.371,0.123,21.918,0.022,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7642673,-29.0731271,40.368105569247255
GB13881877,4439.278,0.078,3918.203,0.081,,,22.021,0.017,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7566418,-29.0766301,40.37138863273573
GB00930934,4003.529,0.023,4089.416,0.025,22.673,0.015,18.665,0.011,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7621798,-29.0747254,40.38190807960775
GB20690562,4095.788,0.198,4032.171,0.107,,,22.967,0.108,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7610074,-29.0753621,40.38322193210096
GB18097557,3905.960,0.211,5668.090,0.126,,,22.557,0.103,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7634038,-29.0571779,40.38458983629037
GB05103096,5584.948,0.080,4804.935,0.052,24.375,,20.715,,2,HD43_ACSWFC,18.622,0.010,16.433,0.006,16.001,0.009,15.640,0.011,,,,,,,267.7420669,-29.0667756,40.42142433265859
GB14735638,3851.424,0.087,4217.674,0.128,25.587,,22.127,0.030,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7641110,-29.0732989,40.43327553019997
GB17577285,4260.688,0.126,3958.759,0.045,25.779,,22.488,0.009,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7589129,-29.0761789,40.43555779789686
GB04305378,3940.541,0.060,4135.286,0.019,24.139,0.050,20.536,0.012,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7629800,-29.0742153,40.437684829781595
GB18682855,4714.802,0.180,5918.696,0.082,,,22.638,0.056,2,HD43_ACSWFC,20.774,0.039,18.929,0.028,18.457,0.045,18.310,0.072,,,,,,,267.7531205,-29.0543950,40.438813403010855
GB08622763,5587.192,0.023,5011.378,0.045,24.940,,21.322,,2,HD43_ACSWFC,19.323,0.015,17.229,0.009,16.848,0.015,16.521,0.019,,,,,,,267.7420367,-29.0644810,40.442461940124616
GB01209620,4389.188,0.049,5909.790,0.015,22.476,,19.081,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7572623,-29.0544943,40.4492573718977
GB18223268,5283.969,0.043,4190.209,0.200,,,22.574,0.205,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7459009,-29.0736090,40.45138053723974
GB19539341,4298.518,0.177,5887.978,0.228,25.832,,22.765,0.020,3,HD43_ACSWFC,20.883,0.042,19.020,0.042,18.751,0.058,18.523,0.119,,,,,,,267.7584131,-29.0547355,40.45230750089193
GB18765760,3796.264,0.069,5555.479,0.090,,,22.650,0.060,2,HD43_ACSWFC,20.622,0.034,18.682,0.023,18.382,0.041,18.120,0.061,,,,,,,267.7647993,-29.0584291,40.45416907485796
GB13107893,4402.593,0.021,5912.567,0.128,25.220,,21.924,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7570919,-29.0544635,40.46051889759958
GB00237594,4377.744,0.019,5908.148,0.023,20.366,,16.809,,2,HD43_ACSWFC,14.723,0.001,12.572,0.001,12.083,0.001,11.747,0.001,,,4057339610356779776,18.311,21.465,16.681,267.7574078,-29.0545125,40.47407365499431
GB17892987,4465.849,0.036,5922.148,0.165,25.881,,22.530,0.011,3,HD43_ACSWFC,20.619,0.034,18.909,0.027,18.480,0.044,18.300,0.070,,,,,,,267.7562859,-29.0543562,40.47660177676807
GB19755367,4353.855,0.154,5902.980,0.124,,,22.799,0.049,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7577084,-29.0545686,40.47709571486894
GB09557419,3715.825,0.058,4392.165,0.038,24.760,0.028,21.457,0.005,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7658340,-29.0713592,40.48265790247157
GB16441722,3626.529,0.111,4580.368,0.048,,,22.341,0.057,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7669672,-29.0692670,40.48365435529985
